坐標x,坐標y,調查日期（yyyymmdd）,調查時間（hh:mm）,物種類別（綱）,物種名稱（學名或中文名）,數量,調查者,鑑定者,調查法,不準度,其他
121.572739,25.091637,20200501,,鳥綱,Urocissa caerulea,5,台北鳥會,,穿越線,<25公尺,樣區在金面山。該樣區的每種鳥確切的隻數，需加總同日期在內金面山樣區的隻數後，再除以3。
121.572739,25.091637,20200501,,鳥綱,Psilopogon nuchalis,3,台北鳥會,,穿越線,<25公尺,樣區在金面山。該樣區的每種鳥確切的隻數，需加總同日期在內金面山樣區的隻數後，再除以3。
121.572739,25.091637,20200501,,鳥綱,Psilopogon nuchalis,1,台北鳥會,,穿越線,<25公尺,樣區在金面山。該樣區的每種鳥確切的隻數，需加總同日期在內金面山樣區的隻數後，再除以3。
121.572739,25.091637,20200501,,鳥綱,Pomatorhinus musicus,3,台北鳥會,,穿越線,<25公尺,樣區在金面山。該樣區的每種鳥確切的隻數，需加總同日期在內金面山樣區的隻數後，再除以3。
121.572739,25.091637,20200501,,鳥綱,Cyanoderma ruficeps,1,台北鳥會,,穿越線,<25公尺,樣區在金面山。該樣區的每種鳥確切的隻數，需加總同日期在內金面山樣區的隻數後，再除以3。
121.572739,25.091637,20200501,,鳥綱,Hypsipetes leucocephalus,2,台北鳥會,,穿越線,<25公尺,樣區在金面山。該樣區的每種鳥確切的隻數，需加總同日期在內金面山樣區的隻數後，再除以3。
121.572739,25.091637,20200501,,鳥綱,Streptopelia orientalis,1,台北鳥會,,穿越線,<25公尺,樣區在金面山。該樣區的每種鳥確切的隻數，需加總同日期在內金面山樣區的隻數後，再除以3。
121.572739,25.091637,20200501,,鳥綱,Alcippe morrisonia,4,台北鳥會,,穿越線,<25公尺,樣區在金面山。該樣區的每種鳥確切的隻數，需加總同日期在內金面山樣區的隻數後，再除以3。
121.572739,25.091637,20200501,,鳥綱,Psilopogon nuchalis,1,台北鳥會,,穿越線,<25公尺,樣區在金面山。該樣區的每種鳥確切的隻數，需加總同日期在內金面山樣區的隻數後，再除以3。
121.572739,25.091637,20200501,,鳥綱,Streptopelia chinensis,1,台北鳥會,,穿越線,<25公尺,樣區在金面山。該樣區的每種鳥確切的隻數，需加總同日期在內金面山樣區的隻數後，再除以3。
121.572739,25.091637,20200501,,鳥綱,Pycnonotus sinensis,2,台北鳥會,,穿越線,<25公尺,樣區在金面山。該樣區的每種鳥確切的隻數，需加總同日期在內金面山樣區的隻數後，再除以3。
121.572739,25.091637,20200501,,鳥綱,Dendrocitta formosae,2,台北鳥會,,穿越線,<25公尺,樣區在金面山。該樣區的每種鳥確切的隻數，需加總同日期在內金面山樣區的隻數後，再除以3。
121.572739,25.091637,20200501,,鳥綱,Psilopogon nuchalis,1,台北鳥會,,穿越線,<25公尺,樣區在金面山。該樣區的每種鳥確切的隻數，需加總同日期在內金面山樣區的隻數後，再除以3。
121.572739,25.091637,20200501,,鳥綱,Psilopogon nuchalis,1,台北鳥會,,穿越線,<25公尺,樣區在金面山。該樣區的每種鳥確切的隻數，需加總同日期在內金面山樣區的隻數後，再除以3。
121.572739,25.091637,20200501,,鳥綱,Dendrocitta formosae,3,台北鳥會,,穿越線,<25公尺,樣區在金面山。該樣區的每種鳥確切的隻數，需加總同日期在內金面山樣區的隻數後，再除以3。
121.572739,25.091637,20200501,,鳥綱,Streptopelia orientalis,1,台北鳥會,,穿越線,<25公尺,樣區在金面山。該樣區的每種鳥確切的隻數，需加總同日期在內金面山樣區的隻數後，再除以3。
121.572739,25.091637,20200501,,鳥綱,Zosterops japonicus,4,台北鳥會,,穿越線,<25公尺,樣區在金面山。該樣區的每種鳥確切的隻數，需加總同日期在內金面山樣區的隻數後，再除以3。
121.572739,25.091637,20200501,,鳥綱,Hypothymis azurea,1,台北鳥會,,穿越線,<25公尺,樣區在金面山。該樣區的每種鳥確切的隻數，需加總同日期在內金面山樣區的隻數後，再除以3。
121.572739,25.091637,20200501,,鳥綱,Spilornis cheela,3,台北鳥會,,穿越線,<25公尺,樣區在金面山。該樣區的每種鳥確切的隻數，需加總同日期在內金面山樣區的隻數後，再除以3。
121.572739,25.091637,20200501,,鳥綱,Psilopogon nuchalis,2,台北鳥會,,穿越線,<25公尺,樣區在金面山。該樣區的每種鳥確切的隻數，需加總同日期在內金面山樣區的隻數後，再除以3。
121.572739,25.091637,20200501,,鳥綱,Pycnonotus sinensis,3,台北鳥會,,穿越線,<25公尺,樣區在金面山。該樣區的每種鳥確切的隻數，需加總同日期在內金面山樣區的隻數後，再除以3。
121.572739,25.091637,20200501,,鳥綱,Pycnonotus sinensis,2,台北鳥會,,穿越線,<25公尺,樣區在金面山。該樣區的每種鳥確切的隻數，需加總同日期在內金面山樣區的隻數後，再除以3。
121.572739,25.091637,20200501,,鳥綱,Hypothymis azurea,2,台北鳥會,,穿越線,<25公尺,樣區在金面山。該樣區的每種鳥確切的隻數，需加總同日期在內金面山樣區的隻數後，再除以3。
121.572739,25.091637,20200501,,鳥綱,Zosterops japonicus,9,台北鳥會,,穿越線,<25公尺,樣區在金面山。該樣區的每種鳥確切的隻數，需加總同日期在內金面山樣區的隻數後，再除以3。
121.572739,25.091637,20200501,,鳥綱,Hypsipetes leucocephalus,2,台北鳥會,,穿越線,<25公尺,樣區在金面山。該樣區的每種鳥確切的隻數，需加總同日期在內金面山樣區的隻數後，再除以3。
121.572739,25.091637,20200501,,鳥綱,Streptopelia orientalis,1,台北鳥會,,穿越線,<25公尺,樣區在金面山。該樣區的每種鳥確切的隻數，需加總同日期在內金面山樣區的隻數後，再除以3。
121.572739,25.091637,20200501,,鳥綱,Streptopelia chinensis,1,台北鳥會,,穿越線,<25公尺,樣區在金面山。該樣區的每種鳥確切的隻數，需加總同日期在內金面山樣區的隻數後，再除以3。
121.572739,25.091637,20200501,,鳥綱,Psilopogon nuchalis,1,台北鳥會,,穿越線,<25公尺,樣區在金面山。該樣區的每種鳥確切的隻數，需加總同日期在內金面山樣區的隻數後，再除以3。
121.572739,25.091637,20200501,,鳥綱,Psilopogon nuchalis,1,台北鳥會,,穿越線,<25公尺,樣區在金面山。該樣區的每種鳥確切的隻數，需加總同日期在內金面山樣區的隻數後，再除以3。
121.572739,25.091637,20200501,,鳥綱,Bambusicola thoracicus,1,台北鳥會,,穿越線,<25公尺,樣區在金面山。該樣區的每種鳥確切的隻數，需加總同日期在內金面山樣區的隻數後，再除以3。
121.572739,25.091637,20200501,,鳥綱,Cyanoderma ruficeps,1,台北鳥會,,穿越線,<25公尺,樣區在金面山。該樣區的每種鳥確切的隻數，需加總同日期在內金面山樣區的隻數後，再除以3。
121.572739,25.091637,20200501,,鳥綱,Pycnonotus sinensis,3,台北鳥會,,穿越線,<25公尺,樣區在金面山。該樣區的每種鳥確切的隻數，需加總同日期在內金面山樣區的隻數後，再除以3。
121.572739,25.091637,20200501,,鳥綱,Streptopelia orientalis,1,台北鳥會,,穿越線,<25公尺,樣區在金面山。該樣區的每種鳥確切的隻數，需加總同日期在內金面山樣區的隻數後，再除以3。
121.572739,25.091637,20200501,,鳥綱,Psilopogon nuchalis,2,台北鳥會,,穿越線,<25公尺,樣區在金面山。該樣區的每種鳥確切的隻數，需加總同日期在內金面山樣區的隻數後，再除以3。
121.572739,25.091637,20200501,,鳥綱,Hypothymis azurea,3,台北鳥會,,穿越線,<25公尺,樣區在金面山。該樣區的每種鳥確切的隻數，需加總同日期在內金面山樣區的隻數後，再除以3。
121.572739,25.091637,20200501,,鳥綱,Pycnonotus sinensis,3,台北鳥會,,穿越線,<25公尺,樣區在金面山。該樣區的每種鳥確切的隻數，需加總同日期在內金面山樣區的隻數後，再除以3。
121.572739,25.091637,20200501,,鳥綱,Streptopelia chinensis,1,台北鳥會,,穿越線,<25公尺,樣區在金面山。該樣區的每種鳥確切的隻數，需加總同日期在內金面山樣區的隻數後，再除以3。
121.572739,25.091637,20200501,,鳥綱,Streptopelia orientalis,1,台北鳥會,,穿越線,<25公尺,樣區在金面山。該樣區的每種鳥確切的隻數，需加總同日期在內金面山樣區的隻數後，再除以3。
121.572739,25.091637,20200501,,鳥綱,Hirundo rustica,11,台北鳥會,,穿越線,<25公尺,樣區在金面山。該樣區的每種鳥確切的隻數，需加總同日期在內金面山樣區的隻數後，再除以3。
121.582414,25.091509,20200501,,鳥綱,Psilopogon nuchalis,1,台北鳥會,,穿越線,<25公尺,樣區在金面山。該樣區的每種鳥確切的隻數，需加總同日期在內金面山樣區的隻數後，再除以3。
121.582414,25.091509,20200501,,鳥綱,Psilopogon nuchalis,2,台北鳥會,,穿越線,<25公尺,樣區在金面山。該樣區的每種鳥確切的隻數，需加總同日期在內金面山樣區的隻數後，再除以3。
121.582414,25.091509,20200501,,鳥綱,Pycnonotus sinensis,4,台北鳥會,,穿越線,<25公尺,樣區在金面山。該樣區的每種鳥確切的隻數，需加總同日期在內金面山樣區的隻數後，再除以3。
121.582414,25.091509,20200501,,鳥綱,Hypothymis azurea,1,台北鳥會,,穿越線,<25公尺,樣區在金面山。該樣區的每種鳥確切的隻數，需加總同日期在內金面山樣區的隻數後，再除以3。
121.582414,25.091509,20200501,,鳥綱,Zosterops japonicus,6,台北鳥會,,穿越線,<25公尺,樣區在金面山。該樣區的每種鳥確切的隻數，需加總同日期在內金面山樣區的隻數後，再除以3。
121.582414,25.091509,20200501,,鳥綱,Streptopelia orientalis,2,台北鳥會,,穿越線,<25公尺,樣區在金面山。該樣區的每種鳥確切的隻數，需加總同日期在內金面山樣區的隻數後，再除以3。
121.582414,25.091509,20200501,,鳥綱,Psilopogon nuchalis,2,台北鳥會,,穿越線,<25公尺,樣區在金面山。該樣區的每種鳥確切的隻數，需加總同日期在內金面山樣區的隻數後，再除以3。
121.582414,25.091509,20200501,,鳥綱,Hypsipetes leucocephalus,2,台北鳥會,,穿越線,<25公尺,樣區在金面山。該樣區的每種鳥確切的隻數，需加總同日期在內金面山樣區的隻數後，再除以3。
121.582414,25.091509,20200501,,鳥綱,Hypsipetes leucocephalus,4,台北鳥會,,穿越線,<25公尺,樣區在金面山。該樣區的每種鳥確切的隻數，需加總同日期在內金面山樣區的隻數後，再除以3。
121.582414,25.091509,20200501,,鳥綱,Pycnonotus sinensis,3,台北鳥會,,穿越線,<25公尺,樣區在金面山。該樣區的每種鳥確切的隻數，需加總同日期在內金面山樣區的隻數後，再除以3。
121.582414,25.091509,20200501,,鳥綱,Dendrocitta formosae,3,台北鳥會,,穿越線,<25公尺,樣區在金面山。該樣區的每種鳥確切的隻數，需加總同日期在內金面山樣區的隻數後，再除以3。
121.582414,25.091509,20200501,,鳥綱,Zosterops japonicus,7,台北鳥會,,穿越線,<25公尺,樣區在金面山。該樣區的每種鳥確切的隻數，需加總同日期在內金面山樣區的隻數後，再除以3。
121.582414,25.091509,20200501,,鳥綱,Psilopogon nuchalis,3,台北鳥會,,穿越線,<25公尺,樣區在金面山。該樣區的每種鳥確切的隻數，需加總同日期在內金面山樣區的隻數後，再除以3。
121.582414,25.091509,20200501,,鳥綱,Cyanoderma ruficeps,2,台北鳥會,,穿越線,<25公尺,樣區在金面山。該樣區的每種鳥確切的隻數，需加總同日期在內金面山樣區的隻數後，再除以3。
121.582414,25.091509,20200501,,鳥綱,Pycnonotus sinensis,4,台北鳥會,,穿越線,<25公尺,樣區在金面山。該樣區的每種鳥確切的隻數，需加總同日期在內金面山樣區的隻數後，再除以3。
121.582414,25.091509,20200501,,鳥綱,Dendrocitta formosae,2,台北鳥會,,穿越線,<25公尺,樣區在金面山。該樣區的每種鳥確切的隻數，需加總同日期在內金面山樣區的隻數後，再除以3。
121.582414,25.091509,20200501,,鳥綱,Hypsipetes leucocephalus,4,台北鳥會,,穿越線,<25公尺,樣區在金面山。該樣區的每種鳥確切的隻數，需加總同日期在內金面山樣區的隻數後，再除以3。
121.582414,25.091509,20200501,,鳥綱,Streptopelia orientalis,2,台北鳥會,,穿越線,<25公尺,樣區在金面山。該樣區的每種鳥確切的隻數，需加總同日期在內金面山樣區的隻數後，再除以3。
121.582414,25.091509,20200501,,鳥綱,Spilornis cheela,1,台北鳥會,,穿越線,<25公尺,樣區在金面山。該樣區的每種鳥確切的隻數，需加總同日期在內金面山樣區的隻數後，再除以3。
121.582414,25.091509,20200501,,鳥綱,Psilopogon nuchalis,2,台北鳥會,,穿越線,<25公尺,樣區在金面山。該樣區的每種鳥確切的隻數，需加總同日期在內金面山樣區的隻數後，再除以3。
121.582414,25.091509,20200501,,鳥綱,Psilopogon nuchalis,1,台北鳥會,,穿越線,<25公尺,樣區在金面山。該樣區的每種鳥確切的隻數，需加總同日期在內金面山樣區的隻數後，再除以3。
121.582414,25.091509,20200501,,鳥綱,Hypsipetes leucocephalus,2,台北鳥會,,穿越線,<25公尺,樣區在金面山。該樣區的每種鳥確切的隻數，需加總同日期在內金面山樣區的隻數後，再除以3。
121.582414,25.091509,20200501,,鳥綱,Hypsipetes leucocephalus,4,台北鳥會,,穿越線,<25公尺,樣區在金面山。該樣區的每種鳥確切的隻數，需加總同日期在內金面山樣區的隻數後，再除以3。
121.582414,25.091509,20200501,,鳥綱,Hypothymis azurea,2,台北鳥會,,穿越線,<25公尺,樣區在金面山。該樣區的每種鳥確切的隻數，需加總同日期在內金面山樣區的隻數後，再除以3。
121.582414,25.091509,20200501,,鳥綱,Bambusicola thoracicus,1,台北鳥會,,穿越線,<25公尺,樣區在金面山。該樣區的每種鳥確切的隻數，需加總同日期在內金面山樣區的隻數後，再除以3。
121.582414,25.091509,20200501,,鳥綱,Urocissa caerulea,5,台北鳥會,,穿越線,<25公尺,樣區在金面山。該樣區的每種鳥確切的隻數，需加總同日期在內金面山樣區的隻數後，再除以3。
121.582414,25.091509,20200501,,鳥綱,Psilopogon nuchalis,3,台北鳥會,,穿越線,<25公尺,樣區在金面山。該樣區的每種鳥確切的隻數，需加總同日期在內金面山樣區的隻數後，再除以3。
121.582414,25.091509,20200501,,鳥綱,Psilopogon nuchalis,1,台北鳥會,,穿越線,<25公尺,樣區在金面山。該樣區的每種鳥確切的隻數，需加總同日期在內金面山樣區的隻數後，再除以3。
121.582414,25.091509,20200501,,鳥綱,Pomatorhinus musicus,3,台北鳥會,,穿越線,<25公尺,樣區在金面山。該樣區的每種鳥確切的隻數，需加總同日期在內金面山樣區的隻數後，再除以3。
121.582414,25.091509,20200501,,鳥綱,Cyanoderma ruficeps,1,台北鳥會,,穿越線,<25公尺,樣區在金面山。該樣區的每種鳥確切的隻數，需加總同日期在內金面山樣區的隻數後，再除以3。
121.582414,25.091509,20200501,,鳥綱,Hypsipetes leucocephalus,2,台北鳥會,,穿越線,<25公尺,樣區在金面山。該樣區的每種鳥確切的隻數，需加總同日期在內金面山樣區的隻數後，再除以3。
121.582414,25.091509,20200501,,鳥綱,Streptopelia orientalis,1,台北鳥會,,穿越線,<25公尺,樣區在金面山。該樣區的每種鳥確切的隻數，需加總同日期在內金面山樣區的隻數後，再除以3。
121.582414,25.091509,20200501,,鳥綱,Alcippe morrisonia,4,台北鳥會,,穿越線,<25公尺,樣區在金面山。該樣區的每種鳥確切的隻數，需加總同日期在內金面山樣區的隻數後，再除以3。
121.582414,25.091509,20200501,,鳥綱,Psilopogon nuchalis,1,台北鳥會,,穿越線,<25公尺,樣區在金面山。該樣區的每種鳥確切的隻數，需加總同日期在內金面山樣區的隻數後，再除以3。
121.582414,25.091509,20200501,,鳥綱,Streptopelia chinensis,1,台北鳥會,,穿越線,<25公尺,樣區在金面山。該樣區的每種鳥確切的隻數，需加總同日期在內金面山樣區的隻數後，再除以3。
121.582414,25.091509,20200501,,鳥綱,Pycnonotus sinensis,2,台北鳥會,,穿越線,<25公尺,樣區在金面山。該樣區的每種鳥確切的隻數，需加總同日期在內金面山樣區的隻數後，再除以3。
121.582414,25.091509,20200501,,鳥綱,Dendrocitta formosae,2,台北鳥會,,穿越線,<25公尺,樣區在金面山。該樣區的每種鳥確切的隻數，需加總同日期在內金面山樣區的隻數後，再除以3。
121.582414,25.091509,20200501,,鳥綱,Psilopogon nuchalis,1,台北鳥會,,穿越線,<25公尺,樣區在金面山。該樣區的每種鳥確切的隻數，需加總同日期在內金面山樣區的隻數後，再除以3。
121.582414,25.091509,20200501,,鳥綱,Psilopogon nuchalis,1,台北鳥會,,穿越線,<25公尺,樣區在金面山。該樣區的每種鳥確切的隻數，需加總同日期在內金面山樣區的隻數後，再除以3。
121.582414,25.091509,20200501,,鳥綱,Dendrocitta formosae,3,台北鳥會,,穿越線,<25公尺,樣區在金面山。該樣區的每種鳥確切的隻數，需加總同日期在內金面山樣區的隻數後，再除以3。
121.582414,25.091509,20200501,,鳥綱,Streptopelia orientalis,1,台北鳥會,,穿越線,<25公尺,樣區在金面山。該樣區的每種鳥確切的隻數，需加總同日期在內金面山樣區的隻數後，再除以3。
121.582414,25.091509,20200501,,鳥綱,Zosterops japonicus,4,台北鳥會,,穿越線,<25公尺,樣區在金面山。該樣區的每種鳥確切的隻數，需加總同日期在內金面山樣區的隻數後，再除以3。
121.582414,25.091509,20200501,,鳥綱,Hypothymis azurea,1,台北鳥會,,穿越線,<25公尺,樣區在金面山。該樣區的每種鳥確切的隻數，需加總同日期在內金面山樣區的隻數後，再除以3。
121.582414,25.091509,20200501,,鳥綱,Spilornis cheela,3,台北鳥會,,穿越線,<25公尺,樣區在金面山。該樣區的每種鳥確切的隻數，需加總同日期在內金面山樣區的隻數後，再除以3。
121.582414,25.091509,20200501,,鳥綱,Psilopogon nuchalis,2,台北鳥會,,穿越線,<25公尺,樣區在金面山。該樣區的每種鳥確切的隻數，需加總同日期在內金面山樣區的隻數後，再除以3。
121.582414,25.091509,20200501,,鳥綱,Pycnonotus sinensis,3,台北鳥會,,穿越線,<25公尺,樣區在金面山。該樣區的每種鳥確切的隻數，需加總同日期在內金面山樣區的隻數後，再除以3。
121.582414,25.091509,20200501,,鳥綱,Pycnonotus sinensis,2,台北鳥會,,穿越線,<25公尺,樣區在金面山。該樣區的每種鳥確切的隻數，需加總同日期在內金面山樣區的隻數後，再除以3。
121.582414,25.091509,20200501,,鳥綱,Hypothymis azurea,2,台北鳥會,,穿越線,<25公尺,樣區在金面山。該樣區的每種鳥確切的隻數，需加總同日期在內金面山樣區的隻數後，再除以3。
121.582414,25.091509,20200501,,鳥綱,Zosterops japonicus,9,台北鳥會,,穿越線,<25公尺,樣區在金面山。該樣區的每種鳥確切的隻數，需加總同日期在內金面山樣區的隻數後，再除以3。
121.582414,25.091509,20200501,,鳥綱,Hypsipetes leucocephalus,2,台北鳥會,,穿越線,<25公尺,樣區在金面山。該樣區的每種鳥確切的隻數，需加總同日期在內金面山樣區的隻數後，再除以3。
121.582414,25.091509,20200501,,鳥綱,Streptopelia orientalis,1,台北鳥會,,穿越線,<25公尺,樣區在金面山。該樣區的每種鳥確切的隻數，需加總同日期在內金面山樣區的隻數後，再除以3。
121.582414,25.091509,20200501,,鳥綱,Streptopelia chinensis,1,台北鳥會,,穿越線,<25公尺,樣區在金面山。該樣區的每種鳥確切的隻數，需加總同日期在內金面山樣區的隻數後，再除以3。
121.582414,25.091509,20200501,,鳥綱,Psilopogon nuchalis,1,台北鳥會,,穿越線,<25公尺,樣區在金面山。該樣區的每種鳥確切的隻數，需加總同日期在內金面山樣區的隻數後，再除以3。
121.582414,25.091509,20200501,,鳥綱,Psilopogon nuchalis,1,台北鳥會,,穿越線,<25公尺,樣區在金面山。該樣區的每種鳥確切的隻數，需加總同日期在內金面山樣區的隻數後，再除以3。
121.582414,25.091509,20200501,,鳥綱,Bambusicola thoracicus,1,台北鳥會,,穿越線,<25公尺,樣區在金面山。該樣區的每種鳥確切的隻數，需加總同日期在內金面山樣區的隻數後，再除以3。
121.582414,25.091509,20200501,,鳥綱,Cyanoderma ruficeps,1,台北鳥會,,穿越線,<25公尺,樣區在金面山。該樣區的每種鳥確切的隻數，需加總同日期在內金面山樣區的隻數後，再除以3。
121.582414,25.091509,20200501,,鳥綱,Pycnonotus sinensis,3,台北鳥會,,穿越線,<25公尺,樣區在金面山。該樣區的每種鳥確切的隻數，需加總同日期在內金面山樣區的隻數後，再除以3。
121.582414,25.091509,20200501,,鳥綱,Streptopelia orientalis,1,台北鳥會,,穿越線,<25公尺,樣區在金面山。該樣區的每種鳥確切的隻數，需加總同日期在內金面山樣區的隻數後，再除以3。
121.582414,25.091509,20200501,,鳥綱,Psilopogon nuchalis,2,台北鳥會,,穿越線,<25公尺,樣區在金面山。該樣區的每種鳥確切的隻數，需加總同日期在內金面山樣區的隻數後，再除以3。
121.582414,25.091509,20200501,,鳥綱,Hypothymis azurea,3,台北鳥會,,穿越線,<25公尺,樣區在金面山。該樣區的每種鳥確切的隻數，需加總同日期在內金面山樣區的隻數後，再除以3。
121.582414,25.091509,20200501,,鳥綱,Pycnonotus sinensis,3,台北鳥會,,穿越線,<25公尺,樣區在金面山。該樣區的每種鳥確切的隻數，需加總同日期在內金面山樣區的隻數後，再除以3。
121.582414,25.091509,20200501,,鳥綱,Streptopelia chinensis,1,台北鳥會,,穿越線,<25公尺,樣區在金面山。該樣區的每種鳥確切的隻數，需加總同日期在內金面山樣區的隻數後，再除以3。
121.582414,25.091509,20200501,,鳥綱,Streptopelia orientalis,1,台北鳥會,,穿越線,<25公尺,樣區在金面山。該樣區的每種鳥確切的隻數，需加總同日期在內金面山樣區的隻數後，再除以3。
121.582414,25.091509,20200501,,鳥綱,Hirundo rustica,11,台北鳥會,,穿越線,<25公尺,樣區在金面山。該樣區的每種鳥確切的隻數，需加總同日期在內金面山樣區的隻數後，再除以3。
121.582866,25.082209,20200501,,鳥綱,Psilopogon nuchalis,1,台北鳥會,,穿越線,<25公尺,樣區在金面山。該樣區的每種鳥確切的隻數，需加總同日期在內金面山樣區的隻數後，再除以3。
121.582866,25.082209,20200501,,鳥綱,Psilopogon nuchalis,2,台北鳥會,,穿越線,<25公尺,樣區在金面山。該樣區的每種鳥確切的隻數，需加總同日期在內金面山樣區的隻數後，再除以3。
121.582866,25.082209,20200501,,鳥綱,Pycnonotus sinensis,4,台北鳥會,,穿越線,<25公尺,樣區在金面山。該樣區的每種鳥確切的隻數，需加總同日期在內金面山樣區的隻數後，再除以3。
121.582866,25.082209,20200501,,鳥綱,Hypothymis azurea,1,台北鳥會,,穿越線,<25公尺,樣區在金面山。該樣區的每種鳥確切的隻數，需加總同日期在內金面山樣區的隻數後，再除以3。
121.582866,25.082209,20200501,,鳥綱,Zosterops japonicus,6,台北鳥會,,穿越線,<25公尺,樣區在金面山。該樣區的每種鳥確切的隻數，需加總同日期在內金面山樣區的隻數後，再除以3。
121.582866,25.082209,20200501,,鳥綱,Streptopelia orientalis,2,台北鳥會,,穿越線,<25公尺,樣區在金面山。該樣區的每種鳥確切的隻數，需加總同日期在內金面山樣區的隻數後，再除以3。
121.582866,25.082209,20200501,,鳥綱,Psilopogon nuchalis,2,台北鳥會,,穿越線,<25公尺,樣區在金面山。該樣區的每種鳥確切的隻數，需加總同日期在內金面山樣區的隻數後，再除以3。
121.582866,25.082209,20200501,,鳥綱,Hypsipetes leucocephalus,2,台北鳥會,,穿越線,<25公尺,樣區在金面山。該樣區的每種鳥確切的隻數，需加總同日期在內金面山樣區的隻數後，再除以3。
121.582866,25.082209,20200501,,鳥綱,Hypsipetes leucocephalus,4,台北鳥會,,穿越線,<25公尺,樣區在金面山。該樣區的每種鳥確切的隻數，需加總同日期在內金面山樣區的隻數後，再除以3。
121.582866,25.082209,20200501,,鳥綱,Pycnonotus sinensis,3,台北鳥會,,穿越線,<25公尺,樣區在金面山。該樣區的每種鳥確切的隻數，需加總同日期在內金面山樣區的隻數後，再除以3。
121.582866,25.082209,20200501,,鳥綱,Dendrocitta formosae,3,台北鳥會,,穿越線,<25公尺,樣區在金面山。該樣區的每種鳥確切的隻數，需加總同日期在內金面山樣區的隻數後，再除以3。
121.582866,25.082209,20200501,,鳥綱,Zosterops japonicus,7,台北鳥會,,穿越線,<25公尺,樣區在金面山。該樣區的每種鳥確切的隻數，需加總同日期在內金面山樣區的隻數後，再除以3。
121.582866,25.082209,20200501,,鳥綱,Psilopogon nuchalis,3,台北鳥會,,穿越線,<25公尺,樣區在金面山。該樣區的每種鳥確切的隻數，需加總同日期在內金面山樣區的隻數後，再除以3。
121.582866,25.082209,20200501,,鳥綱,Cyanoderma ruficeps,2,台北鳥會,,穿越線,<25公尺,樣區在金面山。該樣區的每種鳥確切的隻數，需加總同日期在內金面山樣區的隻數後，再除以3。
121.582866,25.082209,20200501,,鳥綱,Pycnonotus sinensis,4,台北鳥會,,穿越線,<25公尺,樣區在金面山。該樣區的每種鳥確切的隻數，需加總同日期在內金面山樣區的隻數後，再除以3。
121.582866,25.082209,20200501,,鳥綱,Dendrocitta formosae,2,台北鳥會,,穿越線,<25公尺,樣區在金面山。該樣區的每種鳥確切的隻數，需加總同日期在內金面山樣區的隻數後，再除以3。
121.582866,25.082209,20200501,,鳥綱,Hypsipetes leucocephalus,4,台北鳥會,,穿越線,<25公尺,樣區在金面山。該樣區的每種鳥確切的隻數，需加總同日期在內金面山樣區的隻數後，再除以3。
121.532984,25.137377,20200427,,鳥綱,Psilopogon nuchalis,2,台北鳥會,,穿越線,<25公尺,樣區在天母。該樣區的每種鳥確切的隻數，需加總同日期在內天母樣區的隻數後，再除以4。
121.532984,25.137377,20200427,,鳥綱,Psilopogon nuchalis,1,台北鳥會,,穿越線,<25公尺,樣區在天母。該樣區的每種鳥確切的隻數，需加總同日期在內天母樣區的隻數後，再除以4。
121.532984,25.137377,20200427,,鳥綱,Pycnonotus sinensis,3,台北鳥會,,穿越線,<25公尺,樣區在天母。該樣區的每種鳥確切的隻數，需加總同日期在內天母樣區的隻數後，再除以4。
121.532984,25.137377,20200427,,鳥綱,Hypothymis azurea,1,台北鳥會,,穿越線,<25公尺,樣區在天母。該樣區的每種鳥確切的隻數，需加總同日期在內天母樣區的隻數後，再除以4。
121.532984,25.137377,20200427,,鳥綱,Dendrocitta formosae,2,台北鳥會,,穿越線,<25公尺,樣區在天母。該樣區的每種鳥確切的隻數，需加總同日期在內天母樣區的隻數後，再除以4。
121.532984,25.137377,20200427,,鳥綱,Cyanoderma ruficeps,1,台北鳥會,,穿越線,<25公尺,樣區在天母。該樣區的每種鳥確切的隻數，需加總同日期在內天母樣區的隻數後，再除以4。
121.532984,25.137377,20200427,,鳥綱,Psilopogon nuchalis,2,台北鳥會,,穿越線,<25公尺,樣區在天母。該樣區的每種鳥確切的隻數，需加總同日期在內天母樣區的隻數後，再除以4。
121.532984,25.137377,20200427,,鳥綱,Pycnonotus sinensis,3,台北鳥會,,穿越線,<25公尺,樣區在天母。該樣區的每種鳥確切的隻數，需加總同日期在內天母樣區的隻數後，再除以4。
121.532984,25.137377,20200427,,鳥綱,Pycnonotus sinensis,3,台北鳥會,,穿越線,<25公尺,樣區在天母。該樣區的每種鳥確切的隻數，需加總同日期在內天母樣區的隻數後，再除以4。
121.532984,25.137377,20200427,,鳥綱,Hypsipetes leucocephalus,2,台北鳥會,,穿越線,<25公尺,樣區在天母。該樣區的每種鳥確切的隻數，需加總同日期在內天母樣區的隻數後，再除以4。
121.532984,25.137377,20200427,,鳥綱,Psilopogon nuchalis,1,台北鳥會,,穿越線,<25公尺,樣區在天母。該樣區的每種鳥確切的隻數，需加總同日期在內天母樣區的隻數後，再除以4。
121.532984,25.137377,20200427,,鳥綱,Psilopogon nuchalis,1,台北鳥會,,穿越線,<25公尺,樣區在天母。該樣區的每種鳥確切的隻數，需加總同日期在內天母樣區的隻數後，再除以4。
121.532984,25.137377,20200427,,鳥綱,Psilopogon nuchalis,1,台北鳥會,,穿越線,<25公尺,樣區在天母。該樣區的每種鳥確切的隻數，需加總同日期在內天母樣區的隻數後，再除以4。
